x;y
-123;125
-117;123
-113;121
-108;120
-104;119
-100;117
-93;117
-89;117
-86;117
-82;117
-78;117
-71;117
-67;117
-64;117
-60;117
-56;117
-49;117
-42;117
-38;117
-35;117
-31;117
-27;117
-20;117
-16;117
-13;117
-9;117
-5;117
1;117
5;117
8;117
12;117
19;117
23;117
26;117
34;117
37;117
41;117
48;117
52;117
56;117
59;117
63;117
70;117
74;117
78;117
81;117
89;117
92;117
96;117
99;117
103;117
113;117
118;117
122;117
127;117
131;117
